Date,Breadth
2019-01-01,39.57219251336899
2019-01-02,37.967914438502675
2019-01-03,35.02673796791444
2019-01-04,36.36363636363637
2019-01-07,36.63101604278075
2019-01-08,37.70053475935829
2019-01-09,36.898395721925134
2019-01-10,36.63101604278075
2019-01-11,36.63101604278075
2019-01-14,34.75935828877005
2019-01-15,36.898395721925134
2019-01-16,37.70053475935829
2019-01-17,37.4331550802139
2019-01-18,35.56149732620321
2019-01-21,33.42245989304813
2019-01-22,33.68983957219251
2019-01-23,32.62032085561498
2019-01-24,33.155080213903744
2019-01-25,29.67914438502674
2019-01-28,27.00534759358289
2019-01-29,27.807486631016044
2019-01-30,27.540106951871657
2019-01-31,28.609625668449194
2019-02-01,30.74866310160428
2019-02-04,28.609625668449194
2019-02-05,28.07486631016043
2019-02-06,28.609625668449194
2019-02-07,29.86666666666667
2019-02-08,29.333333333333332
2019-02-11,27.200000000000003
2019-02-12,25.866666666666667
2019-02-14,25.066666666666666
2019-02-15,21.866666666666667
2019-02-18,22.666666666666664
2019-02-19,22.400000000000002
2019-02-20,22.933333333333334
2019-02-21,24.8
2019-02-22,27.200000000000003
2019-02-25,26.93333333333333
2019-02-26,27.73333333333333
2019-02-27,28.53333333333333
2019-02-28,32.53333333333333
2019-03-01,34.4
2019-03-05,38.93333333333333
2019-03-06,39.733333333333334
2019-03-07,41.6
2019-03-08,40.0
2019-03-11,47.733333333333334
2019-03-12,52.53333333333333
2019-03-13,50.4
2019-03-14,50.13333333333333
2019-03-15,49.06666666666666
2019-03-18,49.6
2019-03-19,50.93333333333333
2019-03-20,49.6
2019-03-22,47.733333333333334
2019-03-25,45.33333333333333
2019-03-26,47.46666666666667
2019-03-27,49.333333333333336
2019-03-28,51.46666666666667
2019-04-01,55.46666666666666
2019-04-02,54.666666666666664
2019-04-03,53.6
2019-04-04,52.800000000000004
2019-04-05,54.13333333333333
2019-04-08,52.800000000000004
2019-04-09,53.06666666666666
2019-04-10,52.0
2019-04-11,51.86170212765957
2019-04-12,54.78723404255319
2019-04-15,56.76392572944297
2019-04-16,56.613756613756614
2019-04-18,54.4973544973545
2019-04-22,50.131926121372025
2019-04-23,49.340369393139845
2019-04-24,50.65963060686016
2019-04-25,50.65963060686016
2019-04-26,49.86807387862797
2019-04-30,46.965699208443276
2019-05-02,46.965699208443276
2019-05-03,45.382585751978894
2019-05-06,41.42480211081794
2019-05-07,41.42480211081794
2019-05-08,38.258575197889186
2019-05-09,36.675461741424805
2019-05-10,37.203166226912934
2019-05-13,32.189973614775724
2019-05-14,33.50923482849604
2019-05-15,31.6622691292876
2019-05-16,32.98153034300791
2019-05-17,35.35620052770449
2019-05-20,45.64643799472295
2019-05-21,41.68865435356201
2019-05-22,41.16094986807388
2019-05-23,43.007915567282325
2019-05-24,48.54881266490765
2019-05-27,54.35356200527705
2019-05-28,53.825857519788926
2019-05-29,52.770448548812666
2019-05-30,53.562005277044854
2019-05-31,52.5065963060686
2019-06-03,53.29815303430079
2019-06-04,53.29815303430079
2019-06-06,49.86807387862797
2019-06-07,49.07651715039577
2019-06-10,49.6042216358839
2019-06-11,49.86807387862797
2019-06-12,48.02110817941953
2019-06-13,48.02110817941953
2019-06-14,46.965699208443276
2019-06-17,41.42480211081794
2019-06-18,41.42480211081794
2019-06-19,39.577836411609496
2019-06-20,42.480211081794195
2019-06-21,42.74406332453825
2019-06-24,43.27176781002638
2019-06-25,43.53562005277045
2019-06-26,46.701846965699204
2019-06-27,45.91029023746702
2019-06-28,47.4934036939314
2019-07-01,48.812664907651715
2019-07-02,49.07651715039577
2019-07-03,49.86807387862797
2019-07-04,50.526315789473685
2019-07-05,47.10526315789474
2019-07-08,41.31578947368421
2019-07-09,41.578947368421055
2019-07-10,40.0
2019-07-11,41.8421052631579
2019-07-12,41.578947368421055
2019-07-15,41.578947368421055
2019-07-16,42.63157894736842
2019-07-17,43.42105263157895
2019-07-18,42.368421052631575
2019-07-19,39.21052631578947
2019-07-22,37.368421052631575
2019-07-23,36.05263157894737
2019-07-24,35.26315789473684
2019-07-25,35.0
2019-07-26,36.31578947368421
2019-07-29,34.473684210526315
2019-07-30,31.57894736842105
2019-07-31,33.68421052631579
2019-08-01,30.263157894736842
2019-08-02,29.736842105263158
2019-08-05,26.052631578947366
2019-08-06,28.68421052631579
2019-08-07,27.89473684210526
2019-08-08,30.183727034120732
2019-08-09,30.971128608923888
2019-08-13,28.608923884514436
2019-08-14,28.083989501312335
2019-08-16,29.396325459317584
2019-08-19,30.36649214659686
2019-08-20,27.748691099476442
2019-08-21,26.439790575916227
2019-08-22,24.60732984293194
2019-08-23,24.60732984293194
2019-08-26,26.96335078534031
2019-08-27,29.84293193717277
2019-08-28,29.05759162303665
2019-08-29,29.05759162303665
2019-08-30,30.628272251308903
2019-09-03,28.79581151832461
2019-09-04,28.534031413612563
2019-09-05,29.84293193717277
2019-09-06,31.151832460732987
2019-09-09,33.50785340314136
2019-09-11,36.64921465968586
2019-09-12,35.86387434554974
2019-09-13,39.79057591623037
2019-09-16,39.52879581151832
2019-09-17,34.29319371727749
2019-09-18,34.81675392670157
2019-09-19,31.070496083550914
2019-09-20,42.297650130548305
2019-09-23,48.825065274151434
2019-09-24,47.78067885117493
2019-09-25,44.38642297650131
2019-09-26,46.21409921671018
2019-09-27,44.38642297650131
2019-09-30,44.64751958224543
2019-10-01,40.992167101827675
2019-10-03,39.686684073107045
2019-10-04,36.81462140992167
2019-10-07,35.24804177545692
2019-10-09,37.85900783289817
2019-10-10,36.29242819843342
2019-10-11,37.85900783289817
2019-10-14,38.80208333333333
2019-10-15,38.54166666666667
2019-10-16,39.22077922077922
2019-10-17,41.81818181818181
2019-10-18,47.01298701298701
2019-10-22,46.23376623376623
2019-10-23,47.27272727272727
2019-10-24,45.97402597402597
2019-10-25,45.19480519480519
2019-10-27,46.75324675324675
2019-10-29,48.83116883116883
2019-10-30,51.42857142857142
2019-10-31,53.5064935064935
2019-11-01,54.54545454545454
2019-11-04,56.36363636363636
2019-11-05,53.246753246753244
2019-11-06,52.98701298701298
2019-11-07,53.76623376623376
2019-11-08,51.16883116883116
2019-11-11,52.2077922077922
2019-11-13,48.57142857142857
2019-11-14,48.57142857142857
2019-11-15,48.83116883116883
2019-11-18,49.09090909090909
2019-11-19,50.12987012987013
2019-11-20,50.90909090909091
2019-11-21,49.61038961038961
2019-11-22,50.38961038961038
2019-11-25,52.2077922077922
2019-11-26,50.90909090909091
2019-11-27,51.42857142857142
2019-11-28,53.5064935064935
2019-11-29,53.76623376623376
2019-12-02,52.467532467532465
2019-12-03,50.38961038961038
2019-12-04,50.90909090909091
2019-12-05,49.87012987012987
2019-12-06,45.45454545454545
2019-12-09,45.97402597402597
2019-12-10,43.116883116883116
2019-12-11,44.15584415584416
2019-12-12,45.19480519480519
2019-12-13,47.01298701298701
2019-12-16,47.79220779220779
2019-12-17,48.05194805194805
2019-12-18,47.79220779220779
2019-12-19,48.311688311688314
2019-12-20,48.05194805194805
2019-12-23,47.79220779220779
2019-12-24,48.311688311688314
2019-12-26,47.79220779220779
2019-12-27,51.42857142857142
2019-12-30,51.42857142857142
2019-12-31,51.688311688311686
2020-01-01,53.246753246753244
2020-01-02,56.88311688311688
2020-01-03,55.84415584415584
2020-01-06,50.90909090909091
2020-01-07,52.98701298701298
2020-01-08,53.5064935064935
2020-01-09,57.66233766233766
2020-01-10,58.44155844155844
2020-01-13,59.74025974025974
2020-01-14,61.81818181818181
2020-01-15,63.63636363636363
2020-01-16,65.45454545454545
2020-01-17,66.23376623376623
2020-01-20,64.41558441558442
2020-01-21,63.63636363636363
2020-01-22,63.37662337662338
2020-01-23,65.45454545454545
2020-01-24,67.27272727272727
2020-01-27,65.28497409326425
2020-01-28,63.47150259067358
2020-01-29,65.28497409326425
2020-01-30,61.13989637305699
2020-01-31,61.398963730569946
2020-02-03,54.66321243523316
2020-02-04,58.03108808290155
2020-02-05,59.32642487046632
2020-02-06,63.47150259067358
2020-02-07,62.95336787564767
2020-02-10,60.10362694300518
2020-02-11,60.62176165803109
2020-02-12,58.549222797927456
2020-02-13,58.80829015544041
2020-02-14,57.2538860103627
2020-02-17,55.69948186528497
2020-02-18,53.626943005181346
2020-02-19,55.95854922279793
2020-02-20,56.994818652849744
2020-02-24,53.10880829015544
2020-02-25,52.331606217616574
2020-02-26,49.48186528497409
2020-02-27,49.22279792746114
2020-02-28,41.70984455958549
2020-03-02,39.89637305699482
2020-03-03,43.78238341968912
2020-03-04,42.487046632124354
2020-03-05,41.968911917098445
2020-03-06,38.34196891191709
2020-03-09,31.088082901554404
2020-03-11,29.533678756476682
2020-03-12,17.616580310880828
2020-03-13,21.761658031088082
2020-03-16,13.953488372093023
2020-03-17,13.695090439276486
2020-03-18,7.751937984496124
2020-03-19,6.718346253229974
2020-03-20,11.369509043927648
2020-03-23,4.909560723514212
2020-03-24,6.2015503875969
2020-03-25,8.010335917312661
2020-03-26,8.785529715762273
2020-03-27,8.527131782945736
2020-03-30,7.989690721649484
2020-03-31,9.536082474226804
2020-04-01,8.762886597938143
2020-04-03,8.505154639175258
2020-04-07,10.824742268041238
2020-04-08,12.371134020618557
2020-04-09,14.175257731958762
2020-04-13,15.463917525773196
2020-04-15,17.010309278350515
2020-04-16,17.2680412371134
2020-04-17,19.587628865979383
2020-04-20,19.329896907216497
2020-04-21,17.783505154639176
2020-04-22,18.556701030927837
2020-04-23,19.84536082474227
2020-04-24,18.814432989690722
2020-04-27,20.36082474226804
2020-04-28,20.618556701030926
2020-04-29,20.876288659793815
2020-04-30,21.90721649484536
2020-05-04,18.556701030927837
2020-05-05,16.237113402061855
2020-05-06,17.2680412371134
2020-05-07,17.010309278350515
2020-05-08,16.752577319587626
2020-05-11,16.49484536082474
2020-05-12,17.010309278350515
2020-05-13,18.814432989690722
2020-05-14,17.525773195876287
2020-05-15,17.783505154639176
2020-05-18,16.49484536082474
2020-05-19,17.525773195876287
2020-05-20,17.783505154639176
2020-05-21,19.329896907216497
2020-05-22,19.072164948453608
2020-05-26,19.072164948453608
2020-05-27,19.072164948453608
2020-05-28,20.876288659793815
2020-05-29,23.711340206185564
2020-06-01,25.51546391752577
2020-06-02,27.061855670103093
2020-06-03,28.09278350515464
2020-06-04,29.12371134020619
2020-06-05,31.185567010309278
2020-06-08,32.98969072164948
2020-06-09,32.7319587628866
2020-06-10,32.47422680412371
2020-06-11,30.670103092783506
2020-06-12,31.443298969072163
2020-06-15,30.670103092783506
2020-06-16,30.15463917525773
2020-06-17,32.7319587628866
2020-06-18,34.27835051546392
2020-06-19,36.597938144329895
2020-06-22,38.659793814432994
2020-06-23,41.49484536082475
2020-06-24,40.4639175257732
2020-06-25,39.175257731958766
2020-06-26,40.97938144329897
2020-06-29,39.175257731958766
2020-06-30,38.659793814432994
2020-07-01,39.948453608247426
2020-07-02,40.72164948453608
2020-07-03,42.78350515463917
2020-07-06,45.876288659793815
2020-07-07,46.134020618556704
2020-07-08,44.072164948453604
2020-07-09,44.329896907216494
2020-07-10,42.78350515463917
2020-07-13,44.84536082474227
2020-07-14,40.72164948453608
2020-07-15,40.20618556701031
2020-07-16,41.75257731958763
2020-07-17,44.072164948453604
2020-07-20,45.618556701030926
2020-07-21,47.16494845360825
2020-07-22,48.1958762886598
2020-07-23,48.96907216494845
2020-07-24,48.1958762886598
2020-07-27,44.84536082474227
2020-07-28,48.71134020618557
2020-07-29,48.45360824742268
2020-07-30,47.16494845360825
2020-07-31,47.680412371134025
2020-08-03,48.1958762886598
2020-08-04,50.51546391752577
2020-08-05,52.31958762886598
2020-08-06,54.123711340206185
2020-08-07,56.44329896907217
2020-08-10,58.50515463917526
2020-08-11,59.5360824742268
2020-08-12,59.79381443298969
2020-08-13,61.08247422680413
2020-08-14,60.051546391752574
2020-08-17,61.855670103092784
2020-08-18,64.43298969072166
2020-08-19,68.29896907216495
2020-08-20,69.3298969072165
2020-08-21,71.2082262210797
2020-08-24,72.23650385604114
2020-08-25,71.97943444730078
2020-08-26,75.06426735218508
2020-08-27,76.09254498714652
2020-08-28,76.60668380462725
2020-08-31,66.0668380462725
2020-09-01,67.60925449871465
2020-09-02,70.69408740359897
2020-09-03,71.2082262210797
2020-09-04,67.09511568123393
2020-09-07,66.58097686375322
2020-09-08,63.49614395886889
2020-09-09,61.43958868894601
2020-09-10,64.26735218508998
2020-09-11,65.55269922879178
2020-09-14,69.40874035989717
2020-09-15,69.1516709511568
2020-09-16,70.17994858611826
2020-09-17,68.97435897435898
2020-09-18,68.46153846153847
2020-09-21,62.05128205128205
2020-09-22,56.92307692307692
2020-09-23,57.692307692307686
2020-09-24,52.307692307692314
2020-09-25,57.179487179487175
2020-09-28,62.82051282051282
2020-09-29,62.30769230769231
2020-09-30,62.56410256410256
2020-10-01,64.35897435897436
2020-10-05,63.775510204081634
2020-10-06,64.79591836734694
2020-10-07,63.775510204081634
2020-10-08,64.28571428571429
2020-10-09,64.28571428571429
2020-10-12,61.832061068702295
2020-10-13,59.89847715736041
2020-10-14,60.15228426395939
2020-10-15,57.10659898477157
2020-10-16,59.390862944162436
2020-10-19,60.659898477157356
2020-10-20,61.6751269035533
2020-10-21,62.944162436548226
2020-10-22,64.21319796954315
2020-10-23,65.73604060913706
2020-10-26,65.73604060913706
2020-10-27,66.24365482233503
2020-10-28,64.9746192893401
2020-10-29,62.43654822335025
2020-10-30,62.43654822335025
2020-11-02,61.6751269035533
2020-11-03,64.21319796954315
2020-11-04,65.48223350253807
2020-11-05,70.05076142131979
2020-11-06,71.8274111675127
2020-11-09,73.09644670050761
2020-11-10,75.88832487309645
2020-11-11,78.42639593908629
2020-11-12,78.93401015228426
2020-11-13,79.94923857868021
2020-11-14,81.7258883248731
2020-11-17,84.51776649746193
2020-11-18,85.53299492385787
2020-11-19,86.5482233502538
2020-11-20,88.10126582278481
2020-11-23,89.1139240506329
2020-11-24,91.13924050632912
2020-11-25,90.88607594936708
2020-11-26,91.89873417721519
2020-11-27,92.15189873417722
2020-12-01,93.92405063291139
2020-12-02,94.17721518987342
2020-12-03,95.18987341772151
2020-12-04,95.44303797468355
2020-12-07,96.45569620253166
2020-12-08,96.20253164556962
2020-12-09,96.45569620253166
2020-12-10,96.45569620253166
2020-12-11,96.45569620253166
2020-12-14,96.70886075949367
2020-12-15,96.20253164556962
2020-12-16,96.45569620253166
2020-12-17,96.45569620253166
2020-12-18,96.45569620253166
2020-12-21,93.92405063291139
2020-12-22,94.68354430379748
2020-12-23,95.69620253164557
2020-12-24,95.44303797468355
2020-12-28,95.9493670886076
2020-12-29,95.9493670886076
2020-12-30,95.9493670886076
2020-12-31,96.20253164556962
2021-01-01,96.20253164556962
2021-01-04,96.20253164556962
2021-01-05,96.20253164556962
2021-01-06,96.45569620253166
2021-01-07,96.45569620253166
2021-01-08,96.45569620253166
2021-01-11,96.45569620253166
2021-01-12,96.45569620253166
2021-01-13,96.20253164556962
2021-01-14,96.45569620253166
2021-01-15,96.45569620253166
2021-01-18,96.45569620253166
2021-01-19,96.45569620253166
2021-01-20,96.45569620253166
2021-01-21,95.9493670886076
2021-01-22,93.92405063291139
2021-01-25,93.67088607594937
2021-01-27,92.40506329113924
2021-01-28,91.89873417721519
2021-01-29,90.65656565656566
2021-02-01,91.66666666666666
2021-02-02,92.42424242424242
2021-02-03,92.9471032745592
2021-02-04,94.7103274559194
2021-02-05,93.19899244332494
2021-02-08,94.20654911838791
2021-02-09,93.70277078085643
2021-02-10,92.69521410579345
2021-02-11,92.44332493702771
2021-02-12,93.19899244332494
2021-02-15,91.93954659949623
2021-02-16,92.69521410579345
2021-02-17,91.93954659949623
2021-02-18,91.93954659949623
2021-02-19,92.19143576826197
2021-02-22,90.6801007556675
2021-02-23,91.183879093199
2021-02-24,90.6801007556675
2021-02-25,91.183879093199
2021-02-26,90.7035175879397
2021-03-01,90.7035175879397
2021-03-02,91.20603015075378
2021-03-03,92.71356783919597
2021-03-04,92.71356783919597
2021-03-05,92.46231155778895
2021-03-08,92.71356783919597
2021-03-09,92.21105527638191
2021-03-10,91.95979899497488
2021-03-12,91.4572864321608
2021-03-15,89.69849246231156
2021-03-16,90.45226130653266
2021-03-17,87.68844221105527
2021-03-18,86.68341708542714
2021-03-19,86.46616541353383
2021-03-22,87.468671679198
2021-03-23,87.21804511278195
2021-03-24,86.46616541353383
2021-03-25,81.5
2021-03-26,83.29177057356608
2021-03-30,84.78802992518703
2021-03-31,84.78802992518703
2021-04-01,87.53117206982543
2021-04-05,84.53865336658353
2021-04-06,84.78802992518703
2021-04-07,86.78304239401497
2021-04-08,87.03241895261846
2021-04-09,88.5286783042394
2021-04-12,81.29675810473816
2021-04-13,83.29177057356608
2021-04-15,82.7930174563591
2021-04-16,83.79052369077307
2021-04-19,80.84577114427861
2021-04-20,81.8407960199005
2021-04-22,81.59203980099502
2021-04-23,82.08955223880598
2021-04-26,83.08457711442786
2021-04-27,84.07960199004975
2021-04-28,84.5771144278607
2021-04-29,83.5820895522388
2021-04-30,83.5820895522388
2021-05-03,83.08457711442786
2021-05-04,83.08457711442786
2021-05-05,83.83084577114428
2021-05-06,84.82587064676616
2021-05-07,84.82587064676616
2021-05-10,87.06467661691542
2021-05-11,87.31343283582089
2021-05-12,87.56218905472637
2021-05-14,86.56716417910447
2021-05-17,88.30845771144278
2021-05-18,88.80597014925374
2021-05-19,88.30845771144278
2021-05-20,88.30845771144278
2021-05-21,88.80597014925374
2021-05-24,89.30348258706468
2021-05-25,88.80597014925374
2021-05-26,89.55223880597015
2021-05-27,90.04975124378109
2021-05-28,90.54726368159204
2021-05-31,90.29850746268657
2021-06-01,89.55223880597015
2021-06-02,90.79601990049751
2021-06-03,91.29353233830845
2021-06-04,91.7910447761194
2021-06-07,93.03482587064677
2021-06-08,93.03482587064677
2021-06-09,91.7910447761194
2021-06-10,93.03482587064677
2021-06-11,93.78109452736318
2021-06-14,94.02985074626866
2021-06-15,94.02985074626866
2021-06-16,93.78109452736318
2021-06-17,93.03482587064677
2021-06-18,92.28855721393035
2021-06-21,93.03482587064677
2021-06-22,93.28358208955224
2021-06-23,93.03482587064677
2021-06-24,92.07920792079209
2021-06-25,92.57425742574257
2021-06-28,93.08641975308643
2021-06-29,92.5925925925926
2021-06-30,91.85185185185185
2021-07-01,91.60493827160494
2021-07-02,91.60493827160494
2021-07-05,92.09876543209876
2021-07-06,92.09876543209876
2021-07-07,92.5925925925926
2021-07-08,92.09876543209876
2021-07-09,91.85185185185185
2021-07-12,91.85185185185185
2021-07-13,92.09876543209876
2021-07-14,92.34567901234568
2021-07-15,92.34567901234568
2021-07-16,92.09876543209876
2021-07-19,91.37931034482759
2021-07-20,90.88669950738915
2021-07-22,90.88669950738915
2021-07-23,90.41769041769042
2021-07-26,90.41769041769042
2021-07-27,89.68058968058969
2021-07-28,88.45208845208845
2021-07-29,87.96068796068795
2021-07-30,88.6977886977887
2021-08-02,89.92628992628993
2021-08-03,89.92628992628993
2021-08-04,89.1891891891892
2021-08-05,87.46928746928747
2021-08-06,88.20638820638821
2021-08-09,87.22358722358723
2021-08-10,84.27518427518427
2021-08-11,82.55528255528255
2021-08-12,85.995085995086
2021-08-13,85.5036855036855
2021-08-16,83.33333333333334
2021-08-17,80.88235294117648
2021-08-18,81.12745098039215
2021-08-20,76.47058823529412
2021-08-23,71.88264058679707
2021-08-24,75.85365853658537
2021-08-25,76.58536585365854
2021-08-26,78.04878048780488
2021-08-27,78.78048780487805
2021-08-30,80.48780487804879
2021-08-31,80.97560975609757
2021-09-01,80.73170731707317
2021-09-02,81.70731707317073
2021-09-03,82.1951219512195
2021-09-06,82.68292682926828
2021-09-07,82.92682926829268
2021-09-08,83.17073170731707
2021-09-09,83.41463414634146
2021-09-13,83.41463414634146
2021-09-14,84.67153284671532
2021-09-15,85.88807785888078
2021-09-16,86.86131386861314
2021-09-17,85.40145985401459
2021-09-20,82.7250608272506
2021-09-21,83.21167883211679
2021-09-22,84.42822384428223
2021-09-23,85.40145985401459
2021-09-24,84.18491484184915
2021-09-27,83.94160583941606
2021-09-28,83.94160583941606
2021-09-29,84.42822384428223
2021-09-30,85.88807785888078
2021-10-01,85.64476885644768
2021-10-04,86.37469586374696
2021-10-05,86.13138686131386
2021-10-06,85.64476885644768
2021-10-07,85.88807785888078
2021-10-08,86.61800486618006
2021-10-11,86.89320388349515
2021-10-12,87.37864077669903
2021-10-13,88.3495145631068
2021-10-14,87.86407766990291
2021-10-18,87.62135922330097
2021-10-19,86.40776699029125
2021-10-20,84.70873786407766
2021-10-21,83.00970873786407
2021-10-22,81.79611650485437
2021-10-25,78.88349514563106
2021-10-26,80.33980582524272
2021-10-27,79.6116504854369
2021-10-28,77.18446601941747
2021-10-29,76.69902912621359
2021-11-01,78.88349514563106
2021-11-02,79.36893203883496
2021-11-03,78.39805825242718
2021-11-04,81.55339805825243
2021-11-08,82.52427184466019
2021-11-09,83.25242718446601
2021-11-10,82.32445520581115
2021-11-11,80.87167070217917
2021-11-12,81.1138014527845
2021-11-15,79.22705314009661
2021-11-16,77.77777777777779
2021-11-17,76.57004830917874
2021-11-18,74.51923076923077
2021-11-22,68.02884615384616
2021-11-23,70.50359712230215
2021-11-24,70.74340527577938
2021-11-25,71.46282973621103
2021-11-26,64.98800959232614
2021-11-29,63.78896882494005
2021-11-30,63.78896882494005
2021-12-01,64.26858513189448
2021-12-02,67.14628297362111
2021-12-03,68.10551558752998
2021-12-06,64.26858513189448
2021-12-07,67.86570743405275
2021-12-08,70.02398081534771
2021-12-09,70.26378896882494
2021-12-10,72.24880382775119
2021-12-13,70.81339712918661
2021-12-14,68.73508353221956
2021-12-15,68.4964200477327
2021-12-16,66.5871121718377
2021-12-17,60.859188544152744
2021-12-20,53.46062052505967
2021-12-21,55.714285714285715
2021-12-22,57.38095238095238
2021-12-23,59.285714285714285
2021-12-24,56.53206650831354
2021-12-27,57.00712589073634
2021-12-28,60.80760095011877
2021-12-29,61.995249406175766
2021-12-30,61.995249406175766
2021-12-31,62.94536817102138
2022-01-03,67.2209026128266
2022-01-04,66.5083135391924
2022-01-05,69.35866983372921
2022-01-06,67.6959619952494
2022-01-07,69.12114014251782
2022-01-10,70.54631828978623
2022-01-11,70.07125890736341
2022-01-12,70.07125890736341
2022-01-13,72.68408551068883
2022-01-14,71.97149643705463
2022-01-17,74.10926365795724
2022-01-18,68.40855106888361
2022-01-19,67.45843230403801
2022-01-20,66.9833729216152
2022-01-21,64.13301662707839
2022-01-24,55.58194774346793
2022-01-25,58.90736342042755
2022-01-27,56.057007125890735
2022-01-28,57.24465558194775
2022-01-31,59.38242280285036
2022-02-01,61.520190023752974
2022-02-02,64.8456057007126
2022-02-03,63.42042755344418
2022-02-04,61.04513064133017
2022-02-07,60.57007125890736
2022-02-08,57.345971563981045
2022-02-09,58.53080568720379
2022-02-10,58.767772511848335
2022-02-11,54.976303317535546
2022-02-14,46.080760095011875
2022-02-15,50.71090047393365
2022-02-16,52.00945626477541
2022-02-17,50.11820330969267
2022-02-18,49.881796690307326
2022-02-21,46.808510638297875
2022-02-22,41.60756501182033
2022-02-23,43.73522458628842
2022-02-24,29.078014184397162
2022-02-25,36.87943262411347
2022-02-28,39.2434988179669
2022-03-02,38.061465721040186
2022-03-03,38.53427895981088
2022-03-04,34.751773049645394
2022-03-07,29.78723404255319
2022-03-08,32.62411347517731
2022-03-09,35.46099290780142
2022-03-10,37.5886524822695
2022-03-11,39.2434988179669
2022-03-14,39.2434988179669
2022-03-15,36.87943262411347
2022-03-16,40.42553191489361
2022-03-17,43.262411347517734
2022-03-21,41.60756501182033
2022-03-22,42.5531914893617
2022-03-23,43.02600472813239
2022-03-24,43.02600472813239
2022-03-25,43.262411347517734
2022-03-28,41.74528301886792
2022-03-29,42.45283018867924
2022-03-30,45.75471698113208
2022-03-31,47.40566037735849
2022-04-01,49.056603773584904
2022-04-04,52.358490566037744
2022-04-05,53.301886792452834
2022-04-06,53.77358490566038
2022-04-07,53.06603773584906
2022-04-08,55.76470588235294
2022-04-11,55.294117647058826
2022-04-12,53.41176470588235
2022-04-13,53.64705882352941
2022-04-18,49.411764705882355
2022-04-19,48.470588235294116
2022-04-20,48.470588235294116
2022-04-21,52.470588235294116
2022-04-22,53.17647058823529
2022-04-25,48.23529411764706
2022-04-26,50.588235294117645
2022-04-27,50.117647058823536
2022-04-28,51.05882352941177
2022-04-29,47.76470588235294
2022-05-02,46.4622641509434
2022-05-04,39.294117647058826
2022-05-05,38.82352941176471
2022-05-06,34.11764705882353
2022-05-09,30.046948356807512
2022-05-10,27.400468384074944
2022-05-11,26.229508196721312
2022-05-12,23.653395784543328
2022-05-13,25.995316159250585
2022-05-16,26.93208430913349
2022-05-17,30.60747663551402
2022-05-18,32.476635514018696
2022-05-19,29.672897196261683
2022-05-20,33.41121495327103
2022-05-23,32.242990654205606
2022-05-24,31.46853146853147
2022-05-25,26.107226107226104
2022-05-26,28.438228438228435
2022-05-27,30.069930069930066
2022-05-30,33.56643356643357
2022-05-31,33.56643356643357
2022-06-01,34.731934731934736
2022-06-02,34.96503496503497
2022-06-03,33.1002331002331
2022-06-06,32.86713286713287
2022-06-07,30.069930069930066
2022-06-08,29.37062937062937
2022-06-09,29.603729603729604
2022-06-10,28.438228438228435
2022-06-13,23.076923076923077
2022-06-14,22.61072261072261
2022-06-15,23.543123543123542
2022-06-16,17.94871794871795
2022-06-17,17.715617715617714
2022-06-20,15.151515151515152
2022-06-21,17.24941724941725
2022-06-22,17.016317016317018
2022-06-23,17.715617715617714
2022-06-24,19.58041958041958
2022-06-27,20.97902097902098
2022-06-28,21.91142191142191
2022-06-29,22.144522144522146
2022-06-30,20.745920745920746
2022-07-01,22.61072261072261
2022-07-04,22.843822843822846
2022-07-05,23.076923076923077
2022-07-06,26.107226107226104
2022-07-07,27.03962703962704
2022-07-08,27.505827505827508
2022-07-11,29.836829836829835
2022-07-12,28.904428904428904
2022-07-13,30.069930069930066
2022-07-14,29.836829836829835
2022-07-15,30.536130536130536
2022-07-18,33.33333333333333
2022-07-19,35.1981351981352
2022-07-20,36.13053613053613
2022-07-21,39.62703962703963
2022-07-22,38.6946386946387
2022-07-25,39.16083916083916
2022-07-26,36.5967365967366
2022-07-27,38.46153846153847
2022-07-28,41.49184149184149
2022-07-29,45.92074592074592
2022-08-01,49.417249417249415
2022-08-02,51.515151515151516
2022-08-03,50.58275058275058
2022-08-04,50.349650349650354
2022-08-05,50.349650349650354
2022-08-08,51.74825174825175
2022-08-10,49.883449883449885
2022-08-11,54.07925407925408
2022-08-12,55.011655011655016
2022-08-16,56.87645687645687
2022-08-17,58.74125874125874
2022-08-18,60.83916083916085
2022-08-19,58.04195804195804
2022-08-22,54.77855477855478
2022-08-23,57.57575757575758
2022-08-24,57.80885780885781
2022-08-25,60.13986013986013
2022-08-26,60.93023255813953
2022-08-29,60.46511627906976
2022-08-30,62.7906976744186
2022-09-01,62.32558139534884
2022-09-02,62.558139534883715
2022-09-05,63.25581395348837
2022-09-06,63.72093023255814
2022-09-07,66.51162790697674
2022-09-08,67.90697674418604
2022-09-09,67.44186046511628
2022-09-12,70.23255813953489
2022-09-13,70.69767441860465
2022-09-14,70.46511627906978
2022-09-15,70.23255813953489
2022-09-16,64.4186046511628
2022-09-19,63.72093023255814
2022-09-20,65.81395348837209
2022-09-21,65.34883720930232
2022-09-22,65.11627906976744
2022-09-23,61.86046511627907
2022-09-26,53.02325581395348
2022-09-27,52.55813953488372
2022-09-28,51.86046511627907
2022-09-29,53.25581395348837
2022-09-30,56.74418604651162
2022-10-03,55.11627906976744
2022-10-04,61.395348837209305
2022-10-06,62.558139534883715
2022-10-07,62.093023255813954
2022-10-10,59.06976744186046
2022-10-11,55.11627906976744
2022-10-12,57.674418604651166
2022-10-13,56.74418604651162
